ASX code,Company name,Security type,ISIN code
TLSSSL,UBS AG,UBS 3.30 TLS SELF FUND INSTAL 08-JUN-16,AU000TLSSSL6
TLSSSM,UBS AG,UBS 6.4243 TLS CAPPED SFI 30-JUN-16,AU000TLSSSM4
TLSSSN,UBS AG,UBS 6.3443 TLS CAPPED SFI 30-JUN-16,AU000TLSSSN2
TLSSSP,UBS AG,UBS 6.3443 TLS CAPPED SFI 30-JUN-16,AU000TLSSSP7
TLSSSR,UBS AG,UBS 0.8296 TLS SELF FUND INSTAL 24-JUN-16,AU000TLSSSR3
TLSSSU,UBS AG,UBS 1.9955 TLS SELF FUND INSTAL 24-JUN-16,AU000TLSSSU7
TLSSSW,UBS AG,UBS 6.4758 TLS SELF FUND INSTAL 15-JUN-16,AU000TLSSSW3
TTSISI,UBS AG,UBS 1.6282 TTS INSTALMENT 08-JUN-16,AU000TTSISI6
TTSSSA,UBS AG,UBS 1.795 TTS SELF FUND INSTAL 08-JUN-16,AU000TTSSSA2
TWEISI,UBS AG,UBS 1.9724 TWE INSTALMENT 08-JUN-16,AU000TWEISI0
TWESSA,UBS AG,UBS 2.2853 TWE SELF FUND INSTAL 08-JUN-16,AU000TWESSA6
VEDSSO,UBS AG,UBS 2.3535 VED CAPPED SFI 28-JUN-16,AU000VEDSSO3
WBCISA,UBS AG,UBS 31.3328 WBC CAPPED INSTAL 31-MAY-16,AU000WBCISA9
WBCISB,UBS AG,UBS 32.00 WBC CAPPED INSTAL 31-MAY-16,AU000WBCISB7
WBCISI,UBS AG,UBS 16.9656 WBC INSTALMENT 08-JUN-16,AU000WBCISI2
WBCISM,UBS AG,UBS 23.7992 WBC ROLLING INSTALMENT WARR 27-JUN-14,AU000WBCISM4
WBCISN,UBS AG,UBS 30.1501 WBC ROLLING INSTALMENT WARR 24-JUN-16,AU000WBCISN2
WBCISO,UBS AG,UBS 22.6992 WBC ROLLING INSTALMENT WARR 26-JUN-15,AU000WBCISO0
WBCISQ,UBS AG,UBS 37.3474 WBC ROLLING INSTALMENT WARR 24-JUN-16,AU000WBCISQ5
WBCISY,UBS AG,UBS 35.2856 WBC CAPPED INSTAL 17-DEC-15,AU000WBCISY9
WBCISZ,UBS AG,UBS 39.5356 WBC CAPPED INSTAL 15-DEC-15,AU000WBCISZ6
WBCSSA,UBS AG,UBS 17.7804 WBC SELF FUND INSTAL 08-JUN-16,AU000WBCSSA8
WBCSSL,UBS AG,UBS 17.36 WBC SELF FUND INSTAL 08-JUN-16,AU000WBCSSL5
WBCSSM,UBS AG,UBS 34.3853 WBC CAPPED SFI 30-JUN-16,AU000WBCSSM3
WBCSSN,UBS AG,UBS 33.6953 WBC CAPPED SFI 30-JUN-16,AU000WBCSSN1
WBCSSO,UBS AG,UBS 34.3363 WBC CAPPED SFI 28-JUN-16,AU000WBCSSO9
WBCSSP,UBS AG,UBS 33.6953 WBC CAPPED SFI 30-JUN-16,AU000WBCSSP6
WBCSSQ,UBS AG,UBS 38.9188 WBC CAPPED SFI 01-APR-16,AU000WBCSSQ4
WBCSSS,UBS AG,UBS 9.2177 WBC SELF FUND INSTAL 24-JUN-16,AU000WBCSSS0
WBCSST,UBS AG,UBS 14.2029 WBC SELF FUND INSTAL 24-JUN-16,AU000WBCSST8
WBCSSW,UBS AG,UBS 36.0515 WBC SELF FUND INSTAL 15-JUN-16,AU000WBCSSW2
WDCISM,UBS AG,UBS 9.537 WDC ROLLING INSTALMENT WARRANT 27-JUN-14,AU000WDCISM0
WDCISN,UBS AG,UBS 12.232 WDC ROLLING INSTALMENT WARR 24-JUN-15,AU000WDCISN8
WDCISO,UBS AG,UBS 10.439 WDC ROLLING INSTALMENT WARR 01-JUL-14,AU000WDCISO6
WE3ISM,UBS AG,UBS 18.7288 WES ROLLING INSTALMENT WARR 27-JUN-14,AU000WE3ISM3
WESIS2,UBS AG,UBS 17.9142 WES ROLLING INSTALMENT WARR 02-MAY-16,AU000WESIS24
WESISA,UBS AG,UBS 41.10 WES CAPPED INSTAL 31-MAR-16,AU000WESISA9
WESISB,UBS AG,UBS 40.20 WES CAPPED INSTAL 22-SEP-16,AU000WESISB7
WESISI,UBS AG,UBS 20.9462 WES INSTALMENT 08-JUN-16,AU000WESISI2
WESISM,UBS AG,UBS 34.2776 WES ROLLING INSTALMENT WARR 27-JUN-14,AU000WESISM4
WESISN,UBS AG,UBS 42.0791 WES ROLLING INSTALMENT WARR 24-JUN-16,AU000WESISN2
WESISO,UBS AG,UBS 32.2634 WES ROLLING INSTALMENT WARR 26-JUN-15,AU000WESISO0
WESISQ,UBS AG,UBS 45.1976 WES ROLLING INSTALMENT WARR 24-JUN-16,AU000WESISQ5
WESSSA,UBS AG,UBS 23.6118 WES SELF FUND INSTAL 08-JUN-16,AU000WESSSA8
WESSSL,UBS AG,UBS 24.20 WES SELF FUND INSTAL 08-JUN-16,AU000WESSSL5
WESSSM,UBS AG,UBS 41.308 WES CAPPED SFI 30-JUN-16,AU000WESSSM3
WESSSN,UBS AG,UBS 40.308 WES CAPPED SFI 30-JUN-16,AU000WESSSN1
WESSSO,UBS AG,UBS 41.259 WES CAPPED SFI 28-JUN-16,AU000WESSSO9
WESSSP,UBS AG,UBS 40.308 WES CAPPED SFI 30-JUN-16,AU000WESSSP6
WESSST,UBS AG,UBS 20.5121 WES SELF FUND INSTAL 24-JUN-16,AU000WESSST8
WESSSW,UBS AG,UBS 43.334 WES SELF FUND INSTAL 15-JUN-16,AU000WESSSW2
WFDISI,UBS AG,UBS 3.9446 WFD INSTALMENT 08-JUN-16,AU000WFDISI1
WFDISM,UBS AG,UBS 5.6771 WFD ROLLING INSTALMENT WARRANT 27-JUN-1,AU000WFDISM3
WFDISN,UBS AG,UBS 8.2308 WFD ROLLING INSTALMENT WARR 24-JUN-16,AU000WFDISN1
WFDISO,UBS AG,UBS 6.5791 WFD ROLLING INSTALMENT WARR 26-JUN-15,AU000WFDISO9
WFDSSA,UBS AG,UBS 4.4571 WFD SELF FUND INSTAL 08-JUN-16,AU000WFDSSA7
WFDSSL,UBS AG,UBS 6.00 WFD SELF FUND INSTAL 08-JUN-16,AU000WFDSSL4
WFDSSM,UBS AG,UBS 9.455 WFD CAPPED SFI 30-JUN-16,AU000WFDSSM2
WFDSSN,UBS AG,UBS 9.425 WFD CAPPED SFI 30-JUN-16,AU000WFDSSN0
WFDSSP,UBS AG,UBS 9.425 WFD CAPPED SFI 30-JUN-16,AU000WFDSSP5
WORISI,UBS AG,UBS 6.1366 WOR INSTALMENT 08-JUN-16,AU000WORISI3
WORSSC,UBS AG,UBS 6.38 WOR SELF FUND INSTAL 08-JUN-16,AU000WORSSC5
WORSSR,UBS AG,UBS 3.602 WOR SELF FUND INSTAL 24-JUN-16,AU000WORSSR3
WOWISA,UBS AG,UBS 26.55 WOW CAPPED INSTAL 31-MAR-16,AU000WOWISA0
WOWISB,UBS AG,UBS 25.00 WOW CAPPED INSTAL 22-SEP-16,AU000WOWISB8
WOWISI,UBS AG,UBS 18.4234 WOW INSTALMENT 08-JUN-16,AU000WOWISI3
WOWISM,UBS AG,UBS 30.0898 WOW ROLLING INSTALMENT WARR 27-JUN-14,AU000WOWISM5
WOWISN,UBS AG,UBS 35.035 WOW ROLLING INSTALMENT WARR 24-JUN-16,AU000WOWISN3
WOWISO,UBS AG,UBS 29.2318 WOW ROLLING INSTALMENT WARR 26-JUN-15,AU000WOWISO1
WOWISQ,UBS AG,UBS 39.303 WOW ROLLING INSTALMENT WARR 24-JUN-16,AU000WOWISQ6
WOWSSA,UBS AG,UBS 21.3693 WOW SELF FUND INSTAL 08-JUN-16,AU000WOWSSA9
WOWSSL,UBS AG,UBS 16.15 WOW SELF FUND INSTAL 08-JUN-16,AU000WOWSSL6
WOWSSM,UBS AG,UBS 27.479 WOW CAPPED SFI 30-JUN-16,AU000WOWSSM4
WOWSSN,UBS AG,UBS 28.019 WOW CAPPED SFI 30-JUN-16,AU000WOWSSN2
WOWSSP,UBS AG,UBS 28.019 WOW CAPPED SFI 30-JUN-16,AU000WOWSSP7
WOWSSR,UBS AG,UBS 10.9006 WOW SELF FUND INSTAL 24-JUN-16,AU000WOWSSR3
WOWSSU,UBS AG,UBS 16.1184 WOW SELF FUND INSTAL 24-JUN-16,AU000WOWSSU7
WOWSSW,UBS AG,UBS 28.769 WOW SELF FUND INSTAL 15-JUN-16,AU000WOWSSW3
WPLISA,UBS AG,UBS 35.80 WPL CAPPED INSTAL 31-MAR-16,AU000WPLISA0
WPLISB,UBS AG,UBS 30.00 WPL CAPPED INSTAL 22-SEP-16,AU000WPLISB8
WPLISI,UBS AG,UBS 20.7105 WPL INSTALMENT 08-JUN-16,AU000WPLISI3
WPLISM,UBS AG,UBS 44.0661 WPL ROLLING INSTALMENT WARR 27-JUN-14,AU000WPLISM5
WPLISN,UBS AG,UBS 37.114 WPL ROLLING INSTALMENT WARR 24-JUN-16,AU000WPLISN3
WPLISO,UBS AG,UBS 33.0661 WPL ROLLING INSTALMENT WARR 26-JUN-15,AU000WPLISO1
WPLISQ,UBS AG,UBS 45.76 WPL ROLLING INSTALMENT WARRANT 24-JUN-15,AU000WPLISQ6
WPLSSA,UBS AG,UBS 22.3549 WPL SELF FUND INSTAL 08-JUN-16,AU000WPLSSA9
WPLSSL,UBS AG,UBS 18.70 WPL SELF FUND INSTAL 08-JUN-16,AU000WPLSSL6
WPLSSM,UBS AG,UBS 36.2869 WPL CAPPED SFI 30-JUN-16,AU000WPLSSM4
WPLSSN,UBS AG,UBS 35.1569 WPL CAPPED SFI 30-JUN-16,AU000WPLSSN2
WPLSSO,UBS AG,UBS 36.4104 WPL CAPPED SFI 28-JUN-16,AU000WPLSSO0
WPLSSP,UBS AG,UBS 35.1569 WPL CAPPED SFI 30-JUN-16,AU000WPLSSP7
WPLSSR,UBS AG,UBS 14.6094 WPL SELF FUND INSTAL 24-JUN-16,AU000WPLSSR3
WPLSSS,UBS AG,UBS 32.3297 WPL SELF FUND INSTAL 24-JUN-16,AU000WPLSSS1
ZBHWSC,UBS AG,UBS 1 ZBH DLC LEPO CALL WARRANT 04-MAR-22,AU000ZBHWSC8
ZRIWSC,UBS AG,UBS 1 ZRI DLC LEPO CALL WARRANT 04-MAR-22,AU000ZRIWSC2
XINANF,UBS AG,UBS GOAL SERIES 185 DEFERRED PURCHASE AGREEMENT,AU000XINANF6
DAB,UBS DABS,UBS DABS,AU000000DAB5
FIP,UBS FIXED INCOMEPLUS,UBS FIXED INCOMEPLUS,AU000000FIP3
UAM01,UBS GLOBAL ASSET,UBS AUSTRALIAN SMALL COMPANIES FUND,AU60UBS00047
UAM02,UBS GLOBAL ASSET,UBS MICROCAP FUND,AU60UBS00575
UAM03,UBS GLOBAL ASSET,UBS-HALO AUSTRALIAN SHARE FUND,AU60UBS00245
UAM04,UBS GLOBAL ASSET,UBS AUSTRALIAN BOND FUND,AU60SBC08139
UAM05,UBS GLOBAL ASSET,UBS DIVERSIFIED CREDIT FUND,AU60UBS00039
UAM06,UBS GLOBAL ASSET,UBS DIVERSIFIED FIXED INCOME FUND,AU60SBC00078
UAM07,UBS GLOBAL ASSET,UBS TACTICAL BETA FUND - BALANCED,AU60UBS00419
UAM08,UBS GLOBAL ASSET,UBS TACTICAL BETA FUND - GROWTH,AU60UBS00377
UAM09,UBS GLOBAL ASSET,UBS TACTICAL BETA FUND - CONSERVATIVE,AU60UBS00369
UAM10,UBS GLOBAL ASSET,UBS CLARION GLOBAL PROPERTY SECURITIES FUND,AU60HML00160
UAM11,UBS GLOBAL ASSET,UBS PROPERTY SECURITIES FUND,AU60SBC08162
FX1WUA,UBS IA,UBS IA 0.01 FX1 CALL WARRANT 10-MAR-22,AU000FX1WUA7
FX2WUA,UBS IA,UBS IA 0.01 FX2 CALL WARRANT 10-MAR-22,AU000FX2WUA5
UIA,UBS IA,UBS INVESTMENTS AUSTRALIA PTY LIMITED,AU000000UIA4
UBP,UBS IQ MSCI ASIA,EXCHANGE TRADED FUND UNITS FULLY PAID,AU000000UBP7
UBA,UBS IQ MSCI AUST ETF,EXCHANGE TRADED FUND UNITS FULLY PAID,AU000000UBA9
UBABSK,UBS IQ MSCI AUST ETF,UBS MSCI AUS ETHICAL BSK,AU000UBABSK1
UBE,UBS IQ MSCI EUROPE,EXCHANGE TRADED FUND UNITS FULLY PAID,AU000000UBE1
UBJ,UBS IQ MSCI JAPAN,EXCHANGE TRADED FUND UNITS FULLY PAID,AU000000UBJ0
UBU,UBS IQ MSCI USA,EXCHANGE TRADED FUND UNITS FULLY PAID,AU000000UBU7
ETF,UBS IQ MSTAR AUS,EXCHANGE TRADED FUND UNITS FULLY PAID,AU000000ETF4
ETFBSK,UBS IQ MSTAR AUS,UBS RES PREF AUS FUND BSK,AU000ETFBSK6
DIV,UBS IQ MSTAR AUS DIV,EXCHANGE TRADED FUND UNITS FULLY PAID,AU000000DIV6
DIVBSK,UBS IQ MSTAR AUS DIV,UBS RES PREF AUS DIV FUND BSK,AU000DIVBSK8
UBW,UBS IQ WORLD EX AUS,EXCHANGE TRADED FUND UNITS FULLY PAID,AU000000UBW3
UCL,UCL RESOURCES LTD,ORDINARY FULLY PAID,AU000000UCL4
UCW,UCW LTD,ORDINARY FULLY PAID,AU000000UCW1
UCWDA,UCW LTD,ORDINARY FULLY PAID DEFERRED SETTLEMENT,AU0000UCWDA3
UCWDC,UCW LTD,ORDINARY FULLY PAID DEFERRED SETTLEMENT,AU0000UCWDC9
UCWAA,UCW LTD,OPTION EXPIRING 30-JUN-2018 EX 4C,AU0000UCWAA9
UGL,UGL LIMITED,ORDINARY FULLY PAID,AU000000UGL5
UGLAI,UGL LIMITED,PERFORMANCE RIGHT,AU0000UGLAI6
UIL,UIL ENERGY LTD,ORDINARY FULLY PAID,AU000000UIL1
UILAG,UIL ENERGY LTD,ORDINARY FULLY PAID RESTRICTED,AU0000UILAG6
UILAN,UIL ENERGY LTD,PERFORMANCE RIGHTS,AU0000UILAN2
UILAO,UIL ENERGY LTD,OPTION EXPIRING 30-JUN-2017 EX 30C,AU0000UILAO0
UILAP,UIL ENERGY LTD,OPTION EXPIRING 31-DEC-2018 EX 25C,AU0000UILAP7
UILAQ,UIL ENERGY LTD,OPTION EXPIRING 31-DEC-2015 EX 20C,AU0000UILAQ5
UILAF,UIL ENERGY LTD,OPTION EXPIRING 31-DEC-2018 RESTRICTED EX 24C,AU0000UILAF8
UILAH,UIL ENERGY LTD,OPTION EXPIRING 30-JUN-2017 RESTRICTED EX 30C,AU0000UILAH4
UILAI,UIL ENERGY LTD,OPTION EXPIRING 31-DEC-2016 RESTRICTED EX 24C,AU0000UILAI2
UILAJ,UIL ENERGY LTD,OPTION EXPIRING 31-DEC-2018 RESTRICTED EX 24C,AU0000UILAJ0
UILAK,UIL ENERGY LTD,OPTION EXPIRING 31-DEC-2018 RESTRICTED EX 24C,AU0000UILAK8
UILAL,UIL ENERGY LTD,OPTION EXPIRING 31-DEC-2018 RESTRICTED EX 24C,AU0000UILAL6
UILAM,UIL ENERGY LTD,PERFORMANCE RIGHTS RESTRICTED,AU0000UILAM4
UUL,ULTIMA UTD LTD,ORDINARY FULLY PAID,AU000000UUL6
UULDA,ULTIMA UTD LTD,ORDINARY FULLY PAID DEFERRED SETTLEMENT,AU0000UULDA8
UNS,UNILIFE CORPORATION,CHESS DEPOSITARY INTERESTS 6:1,AU000000UNS6
UNSAI,UNILIFE CORPORATION,PHANTOM STOCK UNITS,AU0000UNSAI7
UNSAK,UNILIFE CORPORATION,COMMON STOCK RESTRICTED,AU0000UNSAK3
UNSAM,UNILIFE CORPORATION,OPTION EXPIRING VARIOUS DATES EX VARIOUS PRICES,AU0000UNSAM9
UNSAP,UNILIFE CORPORATION,REDEEMABLE CONVERTIBLE PREFEERRED STOCK,AU0000UNSAP2
UNSAQ,UNILIFE CORPORATION,WARRANT EXPIRING VARIOUS DATES EX VARIOUS PRICES,AU0000UNSAQ0
UOS,UNITED OVERSEAS AUST,ORDINARY FULLY PAID,AU000000UOS4
UOSAA,UNITED OVERSEAS AUST,ORDINARY FULLY PAID,AU0000UOSAA2
UML,UNITY MINING LTD,ORDINARY FULLY PAID,AU000000UML3
UMLAA,UNITY MINING LTD,OPTION EXPIRING VARIOUS DATES EX VARIOUS PRICES,AU0000UMLAA1
UMLAK,UNITY MINING LTD,PERFORMANCE RIGHTS,AU0000UMLAK0
UPG,UNITY PACIFIC GR,FULLY PAID STAPLED SECURITIES,AU000000UPG6
UPGDA,UNITY PACIFIC GR,FULLY PAID STAPLED SECURITIES DEFERRED SETTLEMENT,AU0000UPGDA8
UPGAI,UNITY PACIFIC GR,OPTION EXPIRING VARIOUS DATES EX VARIOUS PRICES,AU0000UPGAI7
UBI,UNIVERSAL BIOSENSORS,CHESS DEPOSITARY INTERESTS 1:1,AU000000UBI2
UBIAC,UNIVERSAL BIOSENSORS,COMMON STOCK,AU0000UBIAC6
UBIAD,UNIVERSAL BIOSENSORS,OPTION EXPIRING 10-FEB-2017 EX $1.60,AU0000UBIAD4
UBIAI,UNIVERSAL BIOSENSORS,OPTION EXPIRING 18-SEP-2017 EX $1.20,AU0000UBIAI3
UBIAL,UNIVERSAL BIOSENSORS,WARRANT EXPIRING 19-DEC-2020 EX $1.00,AU0000UBIAL7
UBIAO,UNIVERSAL BIOSENSORS,OPTION EXPIRING 10-NOV-2017 EX VARIOUS PRICES,AU0000UBIAO1
UBIAU,UNIVERSAL BIOSENSORS,OPTION EXPIRING 18-SEP-2016 EX US$0.26,AU0000UBIAU8
UBIAW,UNIVERSAL BIOSENSORS,OPTION EXPIRING 16-MAR-2018 EX 89C,AU0000UBIAW4
UBIAA,UNIVERSAL BIOSENSORS,OPTION EXPIRING 19-AUG-2018 EX 70C,AU0000UBIAA0
UBIAB,UNIVERSAL BIOSENSORS,OPTION EXPIRING 09-NOV-2019 EX $1.72,AU0000UBIAB8
UBIAE,UNIVERSAL BIOSENSORS,OPTION EXPIRING 09-MAR-2018 EX $1.37,AU0000UBIAE2
UBIAF,UNIVERSAL BIOSENSORS,OPTION EXPIRING 23-FEB-2018 EX $1.38,AU0000UBIAF9
UBIAG,UNIVERSAL BIOSENSORS,OPTION EXPIRING 21-SEP-2018 EX $1.00,AU0000UBIAG7
UBIAH,UNIVERSAL BIOSENSORS,OPTION EXPIRING 17-NOV-2018 EX VARIOUS PRICES,AU0000UBIAH5
UBIAJ,UNIVERSAL BIOSENSORS,OPTION EXPIRING VARIOUS DATES EX VARIOUS PRICES,AU0000UBIAJ1
UBIAK,UNIVERSAL BIOSENSORS,OPTION EXPIRING 16-FEB-2019 EX 50C,AU0000UBIAK9
UBIAM,UNIVERSAL BIOSENSORS,OPTION EXPIRING 14-MAY-2019 EX NIL,AU0000UBIAM5
UBIAY,UNIVERSAL BIOSENSORS,OPTION EXPIRING 22-MAR-2017 EX $1.18,AU0000UBIAY0
UBIAZ,UNIVERSAL BIOSENSORS,OPTION EXPIRING 28-JUN-2019 EX VARIOUS PRICES,AU0000UBIAZ7
UNV,UNIVERSAL COAL PLC,CHESS DEPOSITARY INTERESTS 1:1,AU000000UNV0
UNVAF,UNIVERSAL COAL PLC,OPTION EXPIRING VARIOUS DATES EX VARIOUS PRICES,AU0000UNVAF7
UNVAG,UNIVERSAL COAL PLC,WARRANTS EXPIRING 16-APR-2016,AU0000UNVAG5
UNVAB,UNIVERSAL COAL PLC,CONVERTIBLE NOTES,AU0000UNVAB6
UPD,UPDATER INC,CHESS DEPOSITARY INTERESTS 25:1 FORUS,AU000000UPD3
UPDZZ,UPDATER INC,INITIAL PUBLIC OFFER,AU0000UPDZZ5
UPDAA,UPDATER INC,COMMON STOCK RESTRICTED,AU0000UPDAA1
UPDAB,UPDATER INC,OPTION EXPIRING VAR DATES RESTRICTED EX VAR PRICES,AU0000UPDAB9
UEQ,URANIUM EQUITIES,ORDINARY FULLY PAID,AU000000UEQ9
URI,URANIUM RES INC,CHESS DEPOSITARY INTERESTS 1:1,AU000000URI8
URIO,URANIUM RES INC,OPTION EXPIRING 15-JUN-2017,AU00000URIO4
URIAA,URANIUM RES INC,ORDINARY FULLY PAID,AU0000URIAA6
URIAB,URANIUM RES INC,OPTION EXPIRING VARIOUS DATES EX VARIOUS PRICES,AU0000URIAB4
URIAD,URANIUM RES INC,PERFORMANCE SHARE RIGHTS,AU0000URIAD0
USA,URANIUMSA LIMITED,ORDINARY FULLY PAID,AU000000USA3
USAAC,URANIUMSA LIMITED,OPTION EXPIRING 02-APR-2016 EX 6C,AU0000USAAC7
USAAD,URANIUMSA LIMITED,OPTION EXPIRING 12-SEP-2016 EX 6C,AU0000USAAD5
USAAE,URANIUMSA LIMITED,OPTION EXPIRING 25-NOV-2017 EX 6C,AU0000USAAE3
USAAO,URANIUMSA LIMITED,OPTION EXPIRING 05-OCT-2016 EX 20C,AU0000USAAO2
UBN,URBANISE.COM LTD,ORDINARY FULLY PAID,AU000000UBN2
UBNAA,URBANISE.COM LTD,OPTION EXPIRING VARIOUS DATES EX VARIOUS PRICES,AU0000UBNAA0
TN1,US 10YR NOTE FUT CBT,US 10YR TREASURY NOTE FUTURES (CBT),AU000000TN10
TN5,US 5YR NOTE FUT CBT,US 5YR TREASURY NOTE FUTURES (CBT),AU000000TN51
USH,US MASTERS HOLDINGS,50C US ORDINARY FULLY PAID,VGG9308D1042
USHAI,US MASTERS HOLDINGS,TREASURY STOCK,AU0000USHAI9
URF,US MASTERS RES FUND,ORDINARY UNITS FULLY PAID,AU000000URF4
URFHA,US MASTERS RES FUND,BOND 7.75% 24-12-2019 QLY RED T-12-17,AU0000URFHA7
URFHB,US MASTERS RES FUND,BOND 7.75% 24-12-2020 QLY RED T 12-18,AU0000URFHB5
USF,US PRIVATE FUND,ORDINARY UNITS FULLY PAID,AU000000USF2
USG,US PRIVATE FUND II,ORDINARY UNITS FULLY PAID,AU000000USG0
USR,US RESIDENTIAL FUND,STAPLED SECURITIES,AU000000USR7
USRO,US RESIDENTIAL FUND,OPTION EXPIRING 31-JUL-2016,AU00000USRO3
UCM,USCOM LIMITED,ORDINARY FULLY PAID,AU000000UCM2
UCMAM,USCOM LIMITED,OPTION EXPIRING VARIOUS DATES EX VARIOUS PRICES,AU0000UCMAM5
UCMAN,USCOM LIMITED,PERFORMANCE RIGHTS,AU0000UCMAN3
UXA,UXA RESOURCES LTD,ORDINARY FULLY PAID,AU000000UXA3
UXADA,UXA RESOURCES LTD,ORDINARY FULLY PAID DEFERRED SETTLEMENT,AU0000UXADA5
UXAN,UXA RESOURCES LTD,ORDINARY FULLY PAID DEFERRED,AU00000UXAN1
UXAAA,UXA RESOURCES LTD,OPTION EXPIRING VARIOUS DATES EX VARIOUS PRICES,AU0000UXAAA1
UXC,UXC LIMITED,ORDINARY FULLY PAID,AU000000UXC9
UXCAM,UXC LIMITED,PERFORMANCE RIGHTS,AU0000UXCAM2
VXL,VALENCE INDUSTRIES,ORDINARY FULLY PAID,AU000000VXL8
VXLO,VALENCE INDUSTRIES,OPTION EXPIRING 31-JUL-2016,AU00000VXLO4
VXLXX,VALENCE INDUSTRIES,PLACEMENT,AU0000VXLXX0
VXLAI,VALENCE INDUSTRIES,ORDINARY FULLY PAID RESTRICTED,AU0000VXLAI9
VXLAP,VALENCE INDUSTRIES,OPTION EXPIRING 31-JUL-2017 EX $1.10,AU0000VXLAP4
VXLAK,VALENCE INDUSTRIES,OPTION EXPIRING 31-JUL-2016 RESTRICTED EX 25C,AU0000VXLAK5
VXLAM,VALENCE INDUSTRIES,OPTION EXPIRING 31-JUL-2016 RESTRICTED EX 25C,AU0000VXLAM1
VMX,VALMEC LIMITED,ORDINARY FULLY PAID,AU000000VMX6
VMXO,VALMEC LIMITED,OPTION EXPIRING 10-JAN-2018,AU00000VMXO2
VMXAA,VALMEC LIMITED,OPTION EXPIRING 30-JUN-2018 EX 25C,AU0000VMXAA4
VMXAV,VALMEC LIMITED,PERFORMANCE RIGHTS,AU0000VMXAV0
VMXAW,VALMEC LIMITED,OPTION EXPIRING 30-SEP-2019 EX 30C,AU0000VMXAW8
VMXAZ,VALMEC LIMITED,CONVERTIBLE REDEEMABLE PREFERENCE SHARES,AU0000VMXAZ1
VMXDC,VALMEC LIMITED,ORDINARY FULLY PAID DEFERRED SETTLEMENT,AU0000VMXDC4
VAN,VANGO MINING LTD,ORDINARY FULLY PAID,AU000000VAN2
VANDA,VANGO MINING LTD,ORDINARY FULLY PAID DEFERRED SETTLEMENT,AU0000VANDA4
VANRA,VANGO MINING LTD,RIGHTS - APPLICATIONS CLOSE 25-JUL-2014,AU0000VANRA4
VANDB,VANGO MINING LTD,OPTION EXPIRING 19-DEC-2014 DEFERRED SETTLEMENT,AU0000VANDB2
VANO,VANGO MINING LTD,OPTION EXPIRING 19-DEC-2014,AU00000VANO8
VANAI,VANGO MINING LTD,OPTION EXPIRING 07-MAR-2017 EX 26C,AU0000VANAI3
VANAK,VANGO MINING LTD,OPTION EXPIRING 01-FEB-2016 EX 6C,AU0000VANAK9
VANAL,VANGO MINING LTD,CONVERTIBLE NOTES,AU0000VANAL7
VAU,VANGUARD AUS SHARES,VANGUARD AUSTRALIAN SHARES INDEX FUND,AU000000VAU7
VIS,VANGUARD INT SHARES,VANGUARD INTERNATIONAL SHARES INDEX FUND,AU000000VIS4
VAR,VARISCAN MINES LTD,ORDINARY FULLY PAID,AU000000VAR3
VARO,VARISCAN MINES LTD,OPTION EXPIRING 04-MAY-2017,AU00000VARO9
VARXX,VARISCAN MINES LTD,PLACEMENT,AU0000VARXX5
VARAA,VARISCAN MINES LTD,OPTION EXPIRING 03-DEC-2018 EX 5C,AU0000VARAA1
VARAB,VARISCAN MINES LTD,OPTION EXPIRING 29-JAN-2018 EX 5C,AU0000VARAB9
VARAV,VARISCAN MINES LTD,OPTION EXPIRING 04-DEC-2017 EX 7C,AU0000VARAV7
VC8,VCX DUMMY TORESS,VICINITY CENTRES DUMMY UNDERLYING TORESS OPTIONS,AU000000VC84
VIF,VD INT (HEDGED) ETF,EXCHANGE TRADED FUND UNITS FULLY PAID,AU000000VIF1
VCF,VD INT CRD SEC ETF,EXCHANGE TRADED FUND UNITS FULLY PAID,AU000000VCF4
VMG,VDM GROUP LIMITED,ORDINARY FULLY PAID,AU000000VMG1
VELCP,VEALLS LIMITED,ORDINARY FULLY PAID CAPITAL,AU0000VELCP0
VELIN,VEALLS LIMITED,ORDINARY FULLY PAID INCOME,AU0000VELIN2
VELPA,VEALLS LIMITED,7.0% CUMULATIVE PREFERENCE,AU0000VELPA4
VEC,VECTOR RESOURCES LTD,ORDINARY FULLY PAID,AU000000VEC7
VECAI,VECTOR RESOURCES LTD,OPTION EXPIRING VARIOUS DATES EX VARIOUS PRICES,AU0000VECAI8
VED,VEDA GROUP LTD,ORDINARY FULLY PAID,AU000000VED5
VEDAI,VEDA GROUP LTD,OPTION EXPIRING VARIOUS DATES EX $1.90,AU0000VEDAI6
VEDAJ,VEDA GROUP LTD,DEFERRED SHARE RIGHTS,AU0000VEDAJ4
VEDAK,VEDA GROUP LTD,OPTION EXPIRING VARIOUS DATES EX VARIOUS PRICES,AU0000VEDAK2
VPC,VELPIC LIMITED,ORDINARY FULLY PAID,AU000000VPC3
VPCXX,VELPIC LIMITED,PLACEMENT,AU0000VPCXX5
VPCAC,VELPIC LIMITED,ORDINARY FULLY PAID RESTRICTED,AU0000VPCAC7
VPCAA,VELPIC LIMITED,OPTION EXPIRING VARIOUS DATES EX VARIOUS PRICES,AU0000VPCAA1
VPCAB,VELPIC LIMITED,OPTION EXPIRING 31-JAN-2018 EX 6C,AU0000VPCAB9
VRX,VENTNOR RES LTD,ORDINARY FULLY PAID,AU000000VRX5
